9149,2022,27,100,1,0,1,5,3,1,0,21,18,0,1,0,0,0,0,0,2,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,-0.5085
9149,2023,27,100,1,0,1,8,7,1,0,31,21,0,0,1,0,0,0,0,0,7,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0.2585
9149,2024,17,100,1,0,1,7,6,1,0,50,44,0,0,0,0,0,0,0,1,6,6,0,4,4,1,1,0,0,0,0,0,0,0,0,-0.0501
9149,2027,17,100,1,0,1,4,2,1,0,2,3,0,1,0,0,0,0,0,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,-0.1933
9157,2021,5,100,1,0,1,8,5,3,0,56,42,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,2,2,0,0,0,0,0,0,-0.1445
9157,2022,5,100,1,0,1,15,6,8,0,76,72,0,1,0,0,0,0,0,2,7,6,1,5,4,2,1,1,1,0,0,0,0,0,0,-0.5667
9157,2023,5,100,1,0,1,5,4,0,0,73,71,0,1,0,0,0,0,0,0,4,4,1,1,1,0,0,1,1,0,0,0,0,0,0,-0.4862
9157,2024,5,100,1,0,1,12,7,5,0,65,70,0,0,0,0,0,0,0,0,10,8,0,7,7,0,0,1,1,0,0,0,0,0,0,0.4572
9157,2025,5,100,1,0,1,8,5,3,0,74,73,0,0,0,0,0,0,0,0,4,4,0,2,1,2,2,0,0,0,0,0,0,0,0,-0.2674
9157,2026,5,100,1,0,1,15,12,2,0,84,75,0,1,2,0,0,0,0,0,12,12,1,4,3,6,5,1,1,0,0,0,0,0,0,-0.3562
9157,2027,4,100,1,0,1,6,6,0,0,33,35,0,0,1,0,0,0,0,2,5,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0.3225
9157,2027,5,100,1,0,1,4,4,0,0,40,36,0,0,1,0,0,0,0,0,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,-0.0738
