7366,51,101,7,0,1,6,9,30,26,15,1,6,9,30,26,15,1,6,11,30,26,15,1,7,9,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,1,38,15
7367,0,0,4,0,1,2,11,30,26,15,1,2,11,30,26,15,1,2,10,30,26,15,1,2,10,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,39,11
7368,0,0,6,0,1,2,16,30,26,15,1,2,16,30,26,15,1,2,15,30,26,15,1,1,14,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
7369,0,0,9,0,1,1,16,30,26,15,1,1,16,30,26,15,1,1,17,30,26,15,1,1,15,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,45,1
7370,0,0,3,0,1,1,14,30,26,15,1,1,13,30,26,15,1,1,14,30,26,15,1,2,14,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,23
7371,0,0,3,0,40,19,23,1,14,5,47,19,25,1,14,5,31,18,20,1,14,5,62,55,23,0,7,5,0,66,0,0,0,32,0,0,0,83,0,0,0,88,0,0,0,66,0,0,0,98,0,0,11,2,142,52,32
7372,324,108,4,0,1,1,17,30,26,15,1,1,18,30,26,15,1,1,17,30,26,15,1,1,17,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,47,1
7373,0,0,2,0,1,1,17,30,26,15,1,1,17,30,26,15,1,1,16,30,26,15,1,1,16,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,1
7374,0,0,5,0,1,2,20,30,26,15,1,2,21,30,26,15,1,2,19,30,26,15,1,1,20,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,50,1
7375,0,0,1,11,43,83,121,2,8,6,48,86,133,2,8,6,36,79,106,2,8,6,76,85,126,1,5,5,98,86,0,0,0,1,0,0,0,0,0,0,110,98,0,0,0,111,0,0,0,0,0,0,12,4,167,62,192
7376,132,104,6,0,1,2,14,30,13,15,1,2,15,30,13,15,1,2,14,30,13,15,1,1,14,30,13,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
7377,271,107,7,0,1,1,13,30,26,15,1,1,12,30,26,15,1,1,13,30,26,15,1,1,13,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,42,1
7378,0,0,3,0,16,2,21,0,14,4,16,2,21,0,14,4,16,2,21,0,14,4,38,1,21,0,7,4,55,0,34,0,0,0,0,0,0,0,0,0,72,0,97,0,0,0,0,0,0,0,0,0,6,3,39,51,119
7379,0,0,2,0,14,9,17,0,20,5,16,9,18,0,20,5,13,9,16,0,20,5,64,41,17,0,10,5,57,0,0,0,0,22,0,0,0,0,0,0,109,0,0,0,0,121,0,0,0,0,0,0,6,2,27,46,138
7380,163,105,1,11,20,14,30,0,14,5,20,14,30,0,14,5,20,14,30,0,14,5,118,79,63,0,7,5,84,0,46,0,72,31,0,0,0,0,0,0,140,0,137,0,122,109,0,0,0,0,0,0,14,3,159,57,132
7381,0,0,3,0,1,2,14,30,26,15,1,2,14,30,26,15,1,2,14,30,26,15,1,1,14,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,43,3
7382,271,107,8,0,1,1,15,30,26,15,1,1,16,30,26,15,1,1,15,30,26,15,1,1,15,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,45,1
7383,0,0,2,0,1,6,18,30,26,15,1,6,19,30,26,15,1,6,18,30,26,15,1,3,18,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,48,1
7384,0,0,2,0,1,1,17,30,26,15,1,1,17,30,26,15,1,1,17,30,26,15,1,1,16,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,46,1
7385,0,0,3,0,1,2,13,30,26,15,1,2,14,30,26,15,1,2,13,30,26,15,1,1,12,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,41,13
7386,0,0,4,0,1,3,15,30,26,15,1,3,15,30,26,15,1,3,14,30,26,15,1,1,14,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,3
7387,160,105,7,0,1,1,17,30,26,15,1,1,17,30,26,15,1,1,18,30,26,15,1,1,16,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,11
7388,0,0,4,0,1,3,13,30,26,15,1,3,14,30,26,15,1,3,13,30,26,15,1,1,12,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,41,15
7389,0,0,7,0,1,5,21,30,26,15,1,5,21,30,26,15,1,5,20,30,26,15,1,2,20,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,50,1
7390,0,0,7,0,1,4,19,30,26,15,1,4,19,30,26,15,1,4,18,30,26,15,1,1,18,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,48,1
7391,0,0,9,0,1,5,20,30,26,15,1,5,20,30,26,15,1,5,19,30,26,15,1,6,19,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,49,7
7392,153,105,9,0,1,2,15,30,26,15,1,2,15,30,26,15,1,2,16,30,26,15,1,1,14,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,7
7393,0,0,5,0,1,3,12,30,26,15,1,3,12,30,26,15,1,3,11,30,26,15,1,1,11,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,40,10
7394,0,0,4,0,1,2,18,30,26,15,1,2,18,30,26,15,1,2,18,30,26,15,1,1,16,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,46,1
7395,0,0,2,0,2,4,13,30,26,15,2,4,13,30,26,15,2,4,13,30,26,15,2,5,13,30,26,15,20,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,4,1,42,4
7396,0,0,1,11,31,28,35,1,20,5,35,30,44,1,20,5,24,26,27,1,20,5,64,61,45,1,10,5,74,73,0,0,0,10,0,0,0,0,0,0,92,98,0,0,0,96,0,0,0,0,0,0,10,3,120,52,120
7397,271,107,4,0,1,1,11,30,26,15,1,1,11,30,26,15,1,1,11,30,26,15,1,1,11,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,40,1
7398,6,100,7,0,14,9,20,0,7,4,14,9,20,0,7,4,14,10,20,0,7,4,34,36,21,0,7,4,48,0,0,0,0,8,0,35,0,0,0,0,74,0,0,0,0,13,0,80,0,0,0,0,5,3,47,48,126
7399,0,0,6,0,1,1,14,30,26,15,1,1,14,30,26,15,1,1,13,30,26,15,1,1,14,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,1
7400,344,108,6,0,1,1,13,30,26,15,1,1,13,30,26,15,1,1,12,30,26,15,1,1,13,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,42,6
7401,0,0,2,0,1,1,18,30,26,15,1,1,20,30,26,15,1,1,16,30,26,15,1,1,17,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,1,47,1
7402,108,103,5,0,1,4,15,30,13,15,1,4,16,30,13,15,1,4,15,30,13,15,1,1,14,30,13,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,1
7403,0,0,1,12,53,23,39,2,14,4,50,23,38,2,14,4,54,23,41,2,14,4,83,41,46,1,7,5,90,0,29,0,0,68,0,0,0,0,0,0,102,0,38,0,0,112,0,0,0,0,0,0,12,4,60,60,157
7404,328,108,1,12,23,3,19,2,19,3,24,3,19,2,19,3,23,3,19,2,19,3,68,68,21,2,10,3,46,0,32,0,39,9,0,45,0,0,0,0,77,0,90,0,69,97,0,66,0,0,0,0,6,4,191,49,163
7405,0,0,1,12,53,10,35,1,15,5,51,10,34,1,15,5,55,10,38,1,15,5,121,55,31,1,8,5,0,0,61,0,0,0,0,0,0,88,0,0,0,0,156,0,0,0,0,0,0,111,0,0,9,3,113,60,80
7406,0,0,4,0,1,1,15,30,26,15,1,1,16,30,26,15,1,1,15,30,26,15,1,1,15,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,45,1
7407,0,0,3,0,1,1,14,30,26,15,1,1,13,30,26,15,1,1,14,30,26,15,1,1,14,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,43,5
7408,0,0,2,0,1,3,19,30,26,15,1,3,20,30,26,15,1,3,18,30,26,15,1,4,19,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,49,1
7409,0,0,2,0,1,3,12,30,26,15,1,3,13,30,26,15,1,3,12,30,26,15,1,2,12,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,41,2
7410,281,107,1,12,17,1,16,0,17,5,17,1,16,0,17,5,17,1,16,0,17,5,127,53,16,0,9,5,46,0,22,0,0,2,0,0,0,0,0,0,118,0,156,0,0,10,0,0,0,0,0,0,7,3,116,46,17
7411,0,0,4,0,1,4,15,30,26,15,1,4,16,30,26,15,1,4,15,30,26,15,1,4,15,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,45,7
7412,0,0,5,0,1,4,20,30,26,15,1,4,20,30,26,15,1,4,20,30,26,15,1,3,19,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,49,10
7413,0,0,6,0,1,1,13,30,26,15,1,1,14,30,26,15,1,1,13,30,26,15,1,1,13,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,42,1
7414,0,0,3,0,1,3,22,30,26,15,1,3,21,30,26,15,1,3,25,30,26,15,1,1,21,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,2,1,51,1
7415,258,107,3,0,1,1,15,30,26,15,1,1,16,30,26,15,1,1,15,30,26,15,1,1,15,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,45,1
7416,180,105,2,0,1,1,17,30,26,15,1,1,18,30,26,15,1,1,17,30,26,15,1,1,17,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,47,1
7417,48,101,5,0,1,5,10,30,26,15,1,5,10,30,26,15,1,5,10,30,26,15,1,5,10,30,26,15,13,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,4,1,39,8
7418,0,0,6,0,1,3,15,30,26,15,1,3,15,30,26,15,1,3,14,30,26,15,1,1,14,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,44,3
7419,271,107,7,0,1,1,16,30,26,15,1,1,17,30,26,15,1,1,16,30,26,15,1,1,16,30,26,15,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,46,1
7420,0,0,7,0,1,3,14,30,26,15,1,3,14,30,26,15,1,3,13,30,26,15,1,1,13,30,26,15,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,3,1,42,1
7421,0,0,1,12,71,32,9,2,8,5,82,36,10,2,8,5,60,28,8,2,8,5,94,61,7,2,8,5,0,88,0,0,0,46,0,0,0,84,0,0,0,84,0,0,0,134,0,0,0,81,0,0,9,2,66,36,84
7422,0,0,1,12,54,3,35,1,14,4,51,3,34,1,14,4,60,3,41,1,14,4,100,56,37,1,7,4,64,61,0,0,0,90,0,0,0,0,0,0,97,116,0,0,0,145,0,0,0,0,0,0,6,3,135,55,154
7423,0,0,1,12,12,5,24,1,14,5,13,5,25,1,14,5,12,5,22,1,14,5,53,63,23,1,7,5,34,18,0,0,0,17,0,0,0,0,0,0,68,95,0,0,0,96,0,0,0,0,0,0,4,3,85,54,93
7424,258,107,1,12,26,1,20,0,14,5,25,1,20,0,14,5,27,1,21,0,14,5,120,63,22,0,7,5,0,0,43,0,0,12,0,0,0,58,0,0,0,0,135,0,0,67,0,0,0,122,0,0,11,3,146,50,74
