20830,0,0,3,0,318,667,320,317,0,0,0,0,1,1,295,200,201,40,1,0.0000,0,0,0,0,0,0,261,1,1,261,261,261,261,261,261,261,261,0.0000,0.0000,0.0000,20,20
20831,0,0,3,0,376,763,249,424,0,0,0,0,1,1,316,178,208,47,3,-10.6096,0,0,0,0,0,0,308,1,1,308,308,308,308,308,308,308,308,0.0000,0.0000,0.0000,20,20
20832,0,0,9,0,227,579,236,221,0,0,0,0,1,1,262,165,162,29,0,-10.6867,0,0,0,0,0,0,186,1,1,186,186,186,186,186,186,186,186,0.0000,0.0000,0.0000,20,20
20833,0,0,3,0,378,761,391,373,0,0,0,0,1,1,326,356,366,146,32,0.0000,0,269,0,0,100,0,310,1,1,280,280,280,280,280,280,280,280,0.0000,0.0000,0.0000,20,20
20835,0,0,1,12,1,164,1,1,0,106,0,0,86,326,206,98,98,51,0,6.9052,0,0,0,0,0,0,1,215,86,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20836,110,103,4,0,750,871,777,739,0,0,0,0,1,1,675,360,354,84,6,7.7778,610,337,522,100,28,35,648,1,1,527,527,546,527,527,527,527,527,0.0000,0.0000,582.6499,20,23
20837,43,101,1,11,382,358,410,372,625,1028,567,713,624,1028,826,222,216,2,0,2.4450,0,0,0,0,0,0,625,624,457,313,313,313,313,313,313,313,313,0.0000,0.0000,618.2143,20,44
20838,29,100,1,12,0,0,0,0,769,1317,1087,1172,692,1317,1079,98,105,6,0,1.6507,0,0,0,0,0,0,769,841,692,1,1,1,1,1,1,1,1,0.0000,0.0000,644.6440,53,80
20840,0,0,4,0,376,680,394,368,0,0,0,0,1,1,328,182,180,14,0,-5.1699,198,253,0,100,100,0,308,1,1,215,215,215,215,215,215,215,215,0.0000,0.0000,0.0000,20,20
20841,122,104,5,0,816,998,827,811,0,0,0,0,1,1,724,278,278,43,1,1.3854,512,415,505,78,18,81,669,1,1,516,516,516,516,516,516,516,516,0.0000,0.0000,400.0000,20,38
20842,62,102,1,11,1,0,1,1,465,987,534,582,499,987,743,96,96,131,15,-5.6560,0,0,0,0,0,0,465,499,425,1,1,1,1,1,1,1,1,0.0000,0.0000,596.0895,20,40
20843,0,0,3,0,288,388,299,282,0,0,0,0,1,190,160,191,189,8,0,0.0000,0,0,0,0,0,0,236,1,1,236,236,236,236,236,236,236,236,0.0000,0.0000,0.0000,20,20
20844,0,0,2,0,290,560,240,306,0,0,0,0,1,1,319,182,193,64,2,-13.9371,0,0,0,0,0,0,238,1,1,238,238,238,238,238,238,238,238,0.0000,0.0000,0.0000,20,20
20845,0,0,5,0,403,637,401,404,0,0,0,0,1,1,320,211,210,50,2,-3.6197,136,225,207,31,100,100,330,1,1,234,234,234,234,234,234,234,234,0.0000,0.0000,0.0000,20,20
20847,0,0,8,0,458,617,338,493,0,0,0,0,1,1,526,301,352,146,9,-9.8765,0,0,0,0,0,0,443,1,1,375,375,375,375,375,375,403,375,0.0000,0.0000,0.0000,20,20
20848,91,103,3,0,816,1202,819,815,0,0,0,0,1,1,502,297,311,88,9,1.5524,536,499,329,100,59,100,668,1,1,501,501,501,501,501,501,501,501,0.0000,0.0000,400.0000,20,44
20849,42,101,1,11,264,294,275,257,1005,1120,1084,1084,929,1120,1025,189,187,5,0,6.8807,0,0,0,0,0,0,1005,929,659,216,216,216,216,216,216,216,216,0.0000,0.0000,590.5008,35,52
20850,0,0,1,12,180,314,189,175,0,0,0,0,10,250,137,170,169,9,0,-9.8801,0,0,0,0,0,0,148,1,10,148,148,148,148,148,148,148,148,0.0000,0.0000,0.0000,20,20
20851,0,0,1,12,0,0,0,0,0,151,0,0,51,318,185,53,53,14,0,-3.5778,0,0,0,0,0,0,0,1,51,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20853,27,100,1,12,0,0,0,0,581,854,834,844,543,835,739,84,83,19,1,5.7637,0,0,0,0,0,0,581,624,543,1,1,1,1,1,1,1,1,0.0000,0.0000,400.0000,31,69
20854,0,0,1,12,0,75,0,0,0,185,0,0,136,356,315,87,91,7,0,0.0000,0,0,0,0,0,0,0,273,136,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20855,0,0,1,12,81,240,92,74,0,232,0,0,58,390,224,143,142,3,0,-3.9195,0,0,0,0,0,0,67,1,58,67,67,67,67,67,67,67,67,0.0000,0.0000,0.0000,20,20
20856,0,0,1,12,73,246,47,80,0,157,0,0,91,345,218,143,149,12,0,-1.0089,0,0,0,0,0,0,60,1,91,60,60,60,60,60,60,60,60,0.0000,0.0000,0.0000,20,20
20858,0,0,3,0,333,567,350,325,0,0,0,0,1,1,253,206,192,64,1,0.0000,0,273,182,0,75,71,273,1,1,252,252,252,252,252,252,252,252,0.0000,0.0000,0.0000,20,20
20859,0,0,1,12,0,0,0,0,0,0,0,0,1,97,49,74,74,6,0,-11.6250,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20860,0,0,1,12,34,153,41,29,0,75,0,0,1,319,160,125,125,23,0,-5.9106,0,0,0,0,0,0,28,1,1,28,28,28,28,28,28,28,28,0.0000,0.0000,0.0000,20,20
20861,0,0,2,0,136,579,111,143,0,0,0,0,1,1,325,130,133,2,0,-12.4904,0,0,0,0,0,0,112,1,1,112,112,112,112,112,112,112,112,0.0000,0.0000,0.0000,20,20
20862,1,100,5,0,768,1113,788,760,0,0,0,0,1,1,832,567,566,162,45,-0.1746,496,439,357,100,89,100,776,1,1,464,464,464,539,464,464,464,464,0.0000,0.0000,400.0000,20,54
20863,15,100,6,0,719,898,754,702,0,0,0,0,1,1,861,588,572,175,41,-2.2072,601,467,427,98,100,100,847,1,1,499,499,499,499,641,499,499,499,0.0000,0.0000,633.1466,20,49
20864,105,103,3,0,766,840,803,757,0,0,0,0,1,1,651,440,431,103,14,14.8790,700,475,522,100,92,35,633,1,1,563,566,563,563,563,563,563,563,0.0000,0.0000,487.1603,20,20
20866,0,0,1,12,0,130,0,0,0,49,0,0,1,314,158,79,78,38,0,-4.9167,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20867,0,0,1,12,111,232,42,118,0,0,0,0,1,256,129,131,142,17,0,-7.7734,0,0,0,0,0,0,91,1,1,91,91,91,91,91,91,91,91,0.0000,0.0000,0.0000,20,20
20868,76,102,2,0,529,595,529,529,0,0,0,0,1,1,545,229,229,4,0,-2.9578,380,373,329,100,98,25,580,1,1,404,348,348,348,348,348,348,348,0.0000,0.0000,400.0000,20,20
20869,117,103,6,0,542,653,469,562,0,0,0,0,1,1,675,366,391,120,10,1.5257,506,415,345,55,77,80,690,1,1,407,407,407,407,518,407,407,407,0.0000,0.0000,606.5929,20,28
20870,139,104,4,0,543,657,581,527,0,0,0,0,1,1,523,542,521,160,23,-7.8489,293,354,499,83,60,95,549,1,1,326,326,363,326,326,326,326,326,0.0000,0.0000,625.4471,20,20
20872,119,103,1,12,424,444,402,431,132,309,164,153,229,464,405,223,226,3,0,10.8163,0,0,0,0,0,0,347,229,345,347,347,347,347,347,347,347,347,0.0000,0.0000,605.7528,20,20
20873,0,0,1,12,0,67,0,0,0,0,0,0,97,232,165,93,89,1,0,0.0000,0,0,0,0,0,0,0,207,97,1,1,1,1,1,1,1,1,0.0000,0.0000,0.0000,20,20
20874,75,102,1,11,257,220,192,276,411,634,651,590,408,527,569,178,191,7,0,-1.8676,0,0,0,0,0,0,411,504,408,211,211,211,211,211,211,211,211,0.0000,0.0000,611.3752,20,20
20875,0,0,1,12,6,162,0,12,0,68,0,0,101,315,208,114,118,6,0,-11.1697,0,0,0,0,0,0,5,143,101,5,5,5,5,5,5,5,5,0.0000,0.0000,0.0000,20,20
