11975,103,6,11,1,"2023-6-5","2023-8-27"
11975,102,7,3,1,"2024-6-4","2026-4-15"
11975,103,7,4,1,"2024-9-4","2025-5-29"
11975,103,5,2,1,"2025-5-13","2025-5-29"
11975,103,6,1,0,"2025-5-29",NULL
11975,104,6,4,1,"2025-7-24","2025-8-26"
11975,104,5,2,1,"2025-8-26","2025-9-6"
11975,104,7,2,1,"2025-8-26","2025-9-6"
11975,104,6,1,0,"2025-9-6",NULL
11975,104,7,2,0,"2025-9-10",NULL
11975,102,6,3,1,"2026-4-25","2026-5-17"
11975,102,5,1,1,"2026-5-17","2026-5-22"
11975,102,6,1,0,"2026-5-22",NULL
11975,105,6,4,0,"2026-6-30",NULL
11975,105,7,1,1,"2026-8-4","2026-8-10"
11975,105,7,1,0,"2026-9-1",NULL
11976,106,0,28,1,"2021-4-7","2021-5-10"
11976,106,1,12,1,"2021-4-20","2021-5-5"
11976,106,2,2,1,"2021-5-1","2021-5-3"
11976,106,3,6,1,"2021-5-1","2021-5-8"
11976,105,0,12,1,"2024-7-5","2024-7-19"
11976,105,1,2,1,"2024-7-5","2024-7-7"
11976,105,3,2,1,"2024-7-6","2024-7-8"
11976,104,0,10,1,"2024-8-14","2024-8-25"
11976,105,0,4,0,"2025-8-27",NULL
11976,104,3,3,1,"2026-8-20","2026-8-25"
11976,104,1,6,1,"2026-8-20","2026-8-31"
11976,103,1,9,1,"2027-5-17","2027-6-10"
11976,103,0,8,1,"2027-5-18","2027-6-10"
11976,103,2,1,1,"2027-7-22","2027-7-23"
11976,103,3,2,1,"2027-7-24","2027-7-30"
11976,103,0,2,0,"2028-4-18",NULL
11976,103,1,2,0,"2028-4-18",NULL
11976,103,3,1,0,"2028-4-19",NULL
11976,102,3,5,1,"2028-4-21","2028-5-7"
11976,102,0,10,1,"2028-6-12","2028-7-1"
11976,102,1,5,1,"2028-8-6","2028-8-17"
11976,102,0,1,0,"2028-8-31",NULL
11976,102,1,1,0,"2028-8-31",NULL
11976,101,0,6,1,"2028-9-3","2028-9-11"
11976,101,3,2,1,"2028-9-8","2028-9-10"
11976,101,1,1,1,"2028-9-12","2028-9-13"
11976,101,1,1,0,"2028-9-15",NULL
11977,106,0,15,1,"2020-5-2","2021-4-3"
11977,106,3,7,1,"2022-4-8","2022-4-16"
11977,106,1,9,1,"2022-4-8","2022-4-18"
11977,106,0,14,0,"2022-5-8",NULL
11977,106,1,3,0,"2023-4-4",NULL
11977,108,3,4,1,"2025-4-21","2025-4-28"
11977,108,0,25,1,"2025-5-8","2026-4-12"
11977,108,1,7,1,"2025-5-16","2025-5-25"
11977,108,0,1,0,"2027-4-8",NULL
11977,104,0,5,1,"2029-7-6","2029-7-13"
11977,104,1,5,1,"2029-9-2","2029-9-8"
11977,104,0,4,0,"2029-9-10",NULL
11977,104,2,1,1,"2029-9-10","2029-9-11"
11977,104,3,3,1,"2029-9-10","2029-9-13"
11977,104,1,1,0,"2029-9-13",NULL
11977,103,1,4,1,"2030-5-14","2030-5-22"
11977,103,0,6,1,"2030-5-20","2030-5-27"
11977,103,3,3,1,"2030-5-29","2030-6-2"
11977,103,1,5,0,"2030-5-30",NULL
11977,103,0,1,0,"2030-6-4",NULL
11977,102,0,1,1,"2030-7-19","2030-7-24"
11977,102,0,1,0,"2030-9-2",NULL
11977,102,3,1,0,"2030-9-2",NULL
11977,102,1,1,0,"2030-9-2",NULL
11978,106,0,10,1,"2020-5-12","2021-4-7"
11978,106,3,4,1,"2020-5-13","2021-4-2"
11978,106,1,4,1,"2022-4-18","2022-4-25"
11978,106,2,2,1,"2022-4-20","2022-4-25"
11978,106,6,1,0,"2022-5-5",NULL
11978,108,3,2,1,"2026-4-1","2026-4-3"
11978,108,1,5,1,"2026-4-29","2026-5-5"
11978,108,0,6,1,"2026-4-30","2026-5-8"
11978,108,2,1,1,"2026-4-30","2026-5-1"
11978,108,0,4,0,"2026-5-22",NULL
11978,108,1,3,0,"2026-5-24",NULL
11978,108,3,1,0,"2026-5-26",NULL
11978,104,3,3,1,"2028-8-1","2028-8-6"
11978,104,0,4,1,"2028-8-20","2028-8-27"
11978,104,1,2,1,"2028-8-25","2028-8-29"
11978,103,0,2,1,"2029-8-20","2029-8-23"
11978,103,1,2,1,"2029-8-20","2029-8-23"
11978,103,3,2,1,"2029-8-21","2031-4-21"
11978,105,3,1,1,"2029-8-29","2029-9-2"
11978,103,0,1,0,"2031-4-21",NULL
11978,103,1,1,0,"2031-4-21",NULL
11978,102,3,2,1,"2031-5-10","2031-5-16"
11978,102,0,3,1,"2031-6-8","2031-7-6"
11978,102,1,1,1,"2031-8-19","2031-8-28"
11979,106,0,8,1,"2034-4-1","2034-4-9"
11979,106,3,5,1,"2034-4-2","2034-4-7"
11979,106,1,6,1,"2034-4-24","2034-4-30"
11979,106,2,1,1,"2034-4-28","2034-4-29"
11980,106,0,19,1,"2020-4-28","2021-4-2"
11980,106,3,9,1,"2021-5-11","2022-4-5"
11980,106,1,9,1,"2022-4-25","2022-5-4"
11980,106,2,2,1,"2022-5-5","2022-5-8"
11980,106,0,6,0,"2022-5-10",NULL
11980,106,3,2,0,"2022-5-14",NULL
11980,105,0,3,1,"2024-6-27","2024-8-2"
11980,105,2,1,1,"2024-7-14","2024-8-2"
11980,105,3,1,1,"2025-7-26","2025-8-2"
11980,105,1,1,1,"2025-8-24","2025-8-27"
11980,105,0,1,0,"2025-8-28",NULL
11980,105,1,1,0,"2025-8-28",NULL
11980,104,1,2,1,"2026-7-1","2026-7-3"
11980,104,3,1,1,"2026-7-2","2026-7-3"
11980,104,0,3,1,"2026-7-31","2026-8-8"
11980,104,0,2,0,"2026-8-25",NULL
11980,104,3,1,0,"2026-8-31",NULL
11980,103,0,10,1,"2027-8-26","2028-4-16"
11980,103,2,1,1,"2027-9-13","2028-4-11"
11980,103,3,3,1,"2028-4-14","2028-4-17"
11980,103,1,4,1,"2028-4-23","2028-5-7"
11980,103,0,1,0,"2028-9-3",NULL
11980,103,1,1,0,"2028-9-3",NULL
11981,105,3,2,0,"2034-9-1",NULL
11981,105,0,1,0,"2034-9-2",NULL
11981,105,1,1,0,"2034-9-2",NULL
11985,106,6,1,1,"2020-5-12","2021-4-1"
11985,106,5,2,0,"2021-4-1",NULL
11985,106,4,2,0,"2021-4-19",NULL
11985,103,4,2,1,"2022-8-28","2022-9-3"
11985,104,4,1,1,"2023-6-22","2023-7-14"
11985,104,6,1,1,"2023-6-27","2023-7-2"
11985,104,5,2,1,"2023-7-2","2023-8-20"
11985,104,7,5,1,"2023-7-23","2023-8-20"
11985,104,6,2,0,"2023-8-20",NULL
11985,104,7,2,0,"2023-8-31",NULL
11985,105,4,1,0,"2024-6-28",NULL
11985,105,6,1,1,"2024-7-6","2024-8-31"
11985,105,5,2,0,"2024-8-31",NULL
11985,103,5,3,1,"2025-4-8","2025-7-24"
11985,103,6,1,1,"2025-8-11","2025-8-22"
11985,103,5,3,0,"2025-8-22",NULL
11985,102,5,5,1,"2026-4-25","2026-7-14"
11985,102,6,3,1,"2026-7-14","2027-4-24"
11985,101,5,7,1,"2027-9-7","2029-9-1"
11985,102,4,5,1,"2028-4-19","2031-6-11"
11985,101,4,5,1,"2028-7-11","2029-9-1"
11985,100,5,1,0,"2029-4-15",NULL
11985,101,6,1,1,"2030-9-15","2031-4-26"
11985,101,5,1,0,"2031-4-26",NULL
11985,102,5,1,0,"2031-9-2",NULL
11986,106,6,1,0,"2034-4-11",NULL
11987,105,0,4,1,"2033-7-14","2033-8-11"
11987,105,1,1,1,"2033-8-12","2033-8-21"
11987,105,3,2,1,"2033-8-28","2033-9-3"
11987,105,0,2,0,"2033-8-31",NULL
11987,105,1,2,0,"2033-8-31",NULL
11988,103,6,8,1,"2020-7-4","2020-9-4"
11988,104,6,2,1,"2021-6-23","2024-7-6"
11988,103,7,7,1,"2021-7-10","2021-8-20"
11988,103,7,6,0,"2022-5-25",NULL
11988,103,5,4,1,"2022-7-25","2022-9-7"
11988,103,4,1,0,"2022-8-3",NULL
11988,103,6,1,0,"2022-9-7",NULL
11988,104,7,9,1,"2024-6-26","2024-8-17"
11988,104,5,3,1,"2024-7-6","2024-8-17"
11988,104,6,1,0,"2024-8-17",NULL
11988,104,7,2,0,"2024-8-23",NULL
11989,105,6,1,1,"2034-6-22","2034-6-27"
11989,105,5,1,1,"2034-6-27","2034-8-6"
11989,105,6,3,0,"2034-8-6",NULL
11989,105,7,1,1,"2034-8-12","2034-8-23"
11989,104,7,1,0,"2034-9-7",NULL
11990,103,6,2,1,"2031-4-21","2031-5-10"
11990,103,5,2,1,"2031-5-10","2032-4-29"
11990,105,4,2,1,"2031-7-18","2031-8-23"
11990,105,5,5,1,"2031-7-23","2034-6-20"
11990,103,6,1,0,"2032-4-29",NULL
11990,104,4,1,0,"2032-7-8",NULL
11990,104,5,1,0,"2032-7-14",NULL
11990,105,6,1,1,"2034-6-20","2034-6-27"
11990,105,6,1,0,"2034-8-12",NULL
11991,106,5,5,1,"2033-4-17","2034-4-6"
11991,106,6,1,1,"2034-4-6","2034-4-10"
11991,106,7,7,1,"2034-4-10","2034-5-15"
11991,106,6,1,0,"2034-5-15",NULL
11992,104,6,1,0,"2032-6-24",NULL
11992,105,7,3,1,"2032-7-9","2032-7-30"
11992,105,6,2,1,"2032-7-30","2032-8-26"
11992,105,7,5,0,"2032-8-8",NULL
11992,105,5,1,1,"2032-8-26","2033-7-23"
11992,103,6,1,0,"2033-4-20",NULL
11992,105,5,1,0,"2033-8-7",NULL
11993,106,6,1,1,"2020-4-4","2020-4-15"
11993,106,5,2,0,"2020-4-15",NULL
11993,106,4,2,1,"2020-4-15","2020-5-3"
11993,102,6,1,1,"2021-7-3","2021-7-9"
11993,102,5,1,1,"2021-7-9","2021-7-15"
11993,102,6,1,0,"2021-7-15",NULL
11993,103,6,1,1,"2022-4-12","2022-5-10"
11993,103,5,2,0,"2022-5-10",NULL
11993,104,6,3,0,"2022-6-26",NULL
11994,106,6,2,1,"2020-4-28","2021-4-5"
11994,106,4,2,1,"2020-5-11","2021-4-18"
11994,106,5,2,1,"2021-4-5","2021-4-18"
11994,106,6,1,0,"2021-4-18",NULL
11994,106,4,4,0,"2021-4-28",NULL
11994,103,6,4,1,"2023-4-16","2023-5-4"
11994,103,5,1,1,"2023-5-16","2023-5-17"
11994,103,6,2,0,"2023-5-17",NULL
11994,104,6,1,1,"2023-8-3","2023-8-8"
11994,104,5,4,1,"2023-8-8","2024-8-30"
11994,104,6,2,0,"2024-8-30",NULL
11994,105,6,5,0,"2025-7-22",NULL
11994,102,6,1,0,"2026-4-18",NULL
11995,106,6,2,1,"2034-4-1","2034-4-16"
11995,106,7,3,1,"2034-4-16","2034-5-4"
11995,106,5,1,1,"2034-5-9","2034-5-14"
11995,106,6,1,0,"2034-5-14",NULL
11996,106,0,5,1,"2034-4-20","2034-4-28"
11996,106,1,2,1,"2034-4-20","2034-4-25"
11996,106,3,2,1,"2034-4-30","2034-5-2"
11996,106,0,1,0,"2034-5-14",NULL
11996,106,3,1,0,"2034-5-14",NULL
11997,106,4,2,1,"2020-4-3","2020-4-29"
11997,106,6,1,1,"2020-4-29","2020-5-2"
11997,106,5,1,1,"2020-5-2","2020-5-10"
11997,106,6,1,0,"2020-5-10",NULL
11997,104,7,4,1,"2024-7-17","2024-8-14"
11997,104,5,2,1,"2024-7-23","2024-8-14"
11997,104,6,2,1,"2024-8-14","2024-9-8"
11997,104,5,1,0,"2024-9-8",NULL
11997,104,7,1,0,"2024-9-8",NULL
11998,103,6,6,1,"2022-5-4","2022-6-27"
11998,103,5,3,1,"2022-8-20","2023-5-27"
11998,103,7,10,1,"2022-8-20","2023-5-27"
11998,102,7,1,1,"2022-9-2","2022-9-8"
11998,102,6,1,0,"2022-9-8",NULL
11998,103,4,1,0,"2023-7-11",NULL
11998,103,6,1,0,"2023-7-28",NULL
11998,103,7,7,0,"2023-8-3",NULL
11998,103,0,5,1,"2024-5-26","2024-6-6"
11998,103,3,1,1,"2024-5-27","2024-5-29"
11998,103,1,1,1,"2024-6-6","2024-6-9"
11998,104,0,2,1,"2024-7-31","2024-8-11"
11998,104,3,1,1,"2024-7-31","2024-8-6"
11998,104,1,1,1,"2024-9-2","2024-9-7"
11999,106,6,6,0,"2020-4-2",NULL
11999,106,7,1,1,"2020-4-30","2020-5-5"
11999,106,7,1,0,"2020-5-11",NULL
11999,105,5,1,1,"2024-8-4","2024-8-9"
11999,105,6,7,1,"2024-8-9","2025-8-14"
11999,105,7,3,1,"2024-8-25","2025-7-2"
11999,105,5,3,0,"2025-8-14",NULL
11999,105,7,3,0,"2025-8-14",NULL
12000,106,2,1,1,"2033-4-8","2033-4-9"
12000,106,0,4,1,"2033-5-10","2034-4-1"
12000,106,1,3,1,"2034-4-30","2034-5-4"
12000,106,3,2,1,"2034-5-7","2034-5-9"
12000,106,0,2,0,"2034-5-13",NULL
12000,106,3,2,0,"2034-5-13",NULL
12000,106,1,2,0,"2034-5-13",NULL
12001,108,7,5,1,"2022-4-10","2022-5-11"
12001,108,5,1,1,"2022-5-2","2022-5-11"
12001,108,6,1,1,"2022-5-11","2022-5-15"
12001,108,5,3,0,"2022-5-15",NULL
12001,108,7,3,0,"2022-5-15",NULL
12001,105,5,1,1,"2025-7-10","2025-9-2"
12001,105,6,1,1,"2025-9-2","2026-7-1"
12001,105,7,2,0,"2026-6-26",NULL
12001,105,5,1,0,"2026-7-1",NULL
12001,102,7,6,1,"2027-5-28","2027-7-6"
12001,101,6,5,1,"2028-6-4","2028-9-15"
12001,102,6,4,1,"2028-6-29","2028-8-30"
12001,102,7,4,0,"2028-8-23",NULL
12001,102,5,3,1,"2028-8-30","2030-7-9"
12001,103,5,3,1,"2029-4-25","2032-8-10"
12001,103,7,2,0,"2029-4-25",NULL
12001,101,5,4,1,"2029-5-22","2029-6-18"
12001,101,7,5,1,"2029-5-22","2029-6-18"
12001,101,7,4,0,"2029-8-30",NULL
12001,101,5,4,0,"2029-9-16",NULL
12001,102,4,2,1,"2030-6-28","2030-8-9"
12001,102,5,3,0,"2031-7-19",NULL
12001,103,4,6,1,"2032-5-28","2032-8-25"
12001,102,4,2,0,"2032-6-25",NULL
12001,103,6,1,1,"2032-8-10","2032-8-25"
12001,103,5,1,0,"2032-8-25",NULL
12002,104,0,9,1,"2032-7-4","2032-7-17"
12002,105,0,15,1,"2033-8-13","2033-9-1"
12002,105,1,4,1,"2033-8-24","2033-8-29"
12002,105,2,1,1,"2033-8-26","2033-8-27"
12002,105,3,2,1,"2033-8-30","2033-9-1"
12002,105,0,1,0,"2033-9-3",NULL
12002,105,3,1,0,"2033-9-3",NULL
12002,105,1,1,0,"2033-9-3",NULL
12002,104,2,1,1,"2034-7-10","2034-7-12"
12002,104,1,6,1,"2034-8-1","2034-8-9"
12002,104,3,3,1,"2034-9-4","2034-9-9"
12002,104,0,1,0,"2034-9-11",NULL
12002,104,3,1,0,"2034-9-11",NULL
12002,104,1,1,0,"2034-9-11",NULL
12003,103,1,7,1,"2034-4-15","2034-4-26"
12003,103,3,5,1,"2034-4-26","2034-5-1"
12003,103,0,13,1,"2034-5-17","2034-6-8"
12003,103,2,1,1,"2034-8-27","2034-8-28"
12003,103,0,1,0,"2034-9-11",NULL
12003,103,1,1,0,"2034-9-11",NULL
12004,106,0,5,1,"2022-4-15","2022-4-25"
12004,106,1,5,1,"2022-4-28","2022-5-3"
12004,106,0,8,0,"2022-4-29",NULL
12004,106,2,2,1,"2022-4-29","2022-5-1"
12004,106,3,6,1,"2022-4-29","2022-5-5"
12004,106,1,2,0,"2022-5-5",NULL
12004,106,3,1,0,"2022-5-7",NULL
12004,106,6,1,0,"2022-5-15",NULL
12004,105,0,3,1,"2028-8-5","2028-8-23"
12004,105,3,2,1,"2028-8-7","2028-8-23"
12004,105,2,1,1,"2028-8-10","2028-8-23"
12004,105,1,1,1,"2028-8-10","2028-8-23"
12004,105,0,1,0,"2028-9-1",NULL
12004,105,1,1,0,"2028-9-1",NULL
12004,104,0,2,1,"2029-9-2","2029-9-6"
12004,104,1,1,1,"2029-9-4","2029-9-6"
12004,104,0,3,0,"2029-9-8",NULL
12004,104,3,1,1,"2029-9-10","2029-9-12"
12005,103,3,1,1,"2032-4-14","2032-4-15"
12005,103,0,1,1,"2032-4-25","2032-5-6"
12005,104,3,2,1,"2034-7-18","2034-7-28"
12005,104,0,3,1,"2034-8-11","2034-9-4"
12005,104,1,1,1,"2034-8-11","2034-8-22"
12006,103,4,1,0,"2034-4-15",NULL
12006,103,6,1,1,"2034-4-16","2034-4-17"
12006,103,5,1,0,"2034-4-17",NULL
12006,105,5,1,0,"2034-6-23",NULL
12007,105,3,3,1,"2034-7-14","2034-7-27"
12007,105,0,2,1,"2034-7-15","2034-7-28"
12007,105,1,1,1,"2034-7-15","2034-7-21"
12008,106,0,13,1,"2020-4-13","2020-4-30"
12008,106,2,2,1,"2020-4-13","2020-4-16"
12008,106,1,14,1,"2021-4-1","2021-4-16"
12008,106,3,5,1,"2021-4-4","2021-4-9"
12008,106,0,2,0,"2021-5-14",NULL
12008,106,1,2,0,"2021-5-14",NULL
12008,105,1,6,1,"2023-7-19","2023-8-2"
12008,104,0,8,1,"2024-6-30","2025-7-10"
12008,105,0,7,1,"2024-7-21","2024-8-8"
12008,105,2,1,1,"2024-8-18","2024-8-19"
12008,105,3,2,1,"2024-8-27","2024-8-29"
12008,105,0,2,0,"2024-9-3",NULL
12008,105,3,2,0,"2024-9-3",NULL
12008,105,1,2,0,"2024-9-3",NULL
12008,104,1,2,1,"2025-7-16","2025-7-18"
12008,104,3,2,1,"2025-8-27","2025-8-31"
12008,103,0,6,1,"2025-9-3","2026-4-18"
12008,103,3,2,1,"2025-9-3","2026-4-14"
12008,103,1,2,1,"2026-4-16","2026-4-18"
12008,103,2,1,1,"2026-4-29","2026-4-30"
12008,102,1,9,1,"2026-7-31","2026-8-28"
12008,102,3,7,1,"2027-6-11","2027-7-9"
12008,101,0,2,1,"2027-9-16","2027-9-19"
12008,102,0,9,1,"2028-7-2","2028-7-22"
12008,102,2,2,1,"2028-8-24","2028-8-28"
12008,102,1,3,0,"2028-8-29",NULL
12008,102,0,1,0,"2028-8-31",NULL
12008,101,3,1,1,"2028-9-6","2028-9-8"
12008,101,1,1,1,"2028-9-11","2028-9-12"
12009,106,6,4,1,"2020-4-11","2020-5-11"
12009,106,5,1,1,"2020-5-11","2020-5-15"
12009,106,6,6,0,"2020-5-15",NULL
12009,106,7,2,1,"2021-4-1","2021-4-11"
12009,108,6,2,1,"2023-4-3","2023-5-5"
12009,108,7,9,1,"2023-4-30","2024-4-19"
12009,108,5,5,1,"2023-5-5","2024-4-19"
12009,108,6,3,0,"2024-4-19",NULL
12009,104,6,2,1,"2024-7-3","2024-7-25"
12009,104,5,2,1,"2024-7-25","2024-8-6"
12009,104,7,2,1,"2024-7-25","2024-8-6"
12009,104,6,1,0,"2024-8-6",NULL
12009,104,7,2,0,"2024-8-11",NULL
12009,105,5,4,1,"2025-6-26","2025-8-4"
12009,105,7,6,1,"2025-6-26","2025-8-4"
12009,105,6,3,1,"2025-8-4","2025-9-1"
12009,105,6,1,0,"2025-9-6",NULL
12010,106,1,4,1,"2033-4-10","2033-4-15"
12010,106,0,11,1,"2034-4-7","2034-4-20"
12010,106,3,2,1,"2034-4-11","2034-4-13"
12010,106,2,1,1,"2034-4-15","2034-4-16"
12010,106,0,3,0,"2034-5-13",NULL
12010,106,1,3,0,"2034-5-13",NULL
12010,106,3,1,0,"2034-5-15",NULL
12011,105,0,7,1,"2021-7-31","2021-8-15"
12011,105,1,3,1,"2022-6-27","2022-6-30"
12011,105,3,3,1,"2022-8-2","2022-8-5"
12011,105,2,1,1,"2022-8-3","2022-8-4"
12011,105,0,3,0,"2022-8-11",NULL
12011,103,2,2,1,"2023-6-10","2023-7-14"
12011,103,3,5,1,"2023-7-19","2023-7-24"
12011,103,0,7,1,"2024-5-1","2024-5-15"
12011,101,0,8,1,"2025-4-11","2025-4-23"
12011,101,2,3,1,"2025-5-10","2025-5-14"
12011,101,3,6,1,"2025-5-10","2025-5-17"
12011,101,1,6,1,"2025-5-28","2025-6-7"
12011,102,1,3,1,"2026-4-30","2026-5-3"
12011,102,0,10,1,"2026-8-7","2027-5-11"
12011,102,2,2,1,"2027-8-27","2028-6-7"
12011,103,1,7,1,"2028-5-14","2028-5-25"
12011,102,3,4,1,"2028-6-11","2028-6-15"
12012,105,0,5,1,"2034-6-25","2034-7-10"
12012,105,3,2,1,"2034-7-3","2034-7-10"
12012,105,1,2,1,"2034-8-5","2034-8-10"
12012,105,0,1,0,"2034-9-1",NULL
12012,105,2,1,0,"2034-9-1",NULL
12012,105,3,1,0,"2034-9-1",NULL
12012,105,1,1,0,"2034-9-1",NULL
12013,105,0,13,1,"2031-8-30","2032-6-28"
12013,105,1,5,1,"2031-8-30","2031-9-4"
12013,105,3,6,1,"2032-7-10","2032-7-18"
12013,105,2,1,1,"2032-7-15","2032-7-18"
